team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
CBJ,2023,CBJ,2023021296,CBJ,CAR,HOME,20240416,Team Level,all,0.4365,0.3636,0.3516,3600.0,23.441,2.511,1.724,4.911,0.701,12.71,9.442,2.41,2.503,2.402,25.0,7.0,12.0,44.0,6.0,1.0,0.0,3.0,1.0,7.0,14.0,19.0,26.0,4.0,8.0,24.0,10.0,7.0,4.0,20.0,9.0,3.0,0.634,1.141,0.736,3.0,2.0,1.0,45.054,32.0,32.908,2.0,0.369,0.224,0.224,2.656,2.657,2.554,42.497,3.241,3.207,10.109,1.504,24.198,16.741,3.174,3.248,3.181,41.0,18.0,18.0,77.0,3.0,6.0,0.0,5.0,0.0,24.0,21.0,38.0,56.0,2.0,4.0,24.0,9.0,3.0,4.0,47.0,10.0,2.0,1.185,1.256,0.8,0.0,2.0,1.0,75.049,59.0,57.58,3.0,0.722,0.638,0.638,3.325,3.333,3.299
CBJ,2024,CBJ,2024020155,CBJ,NYI,HOME,20241030,Team Level,all,0.4802,0.4094,0.4348,3600.0,28.502,2.849,1.62,6.71,0.96,15.381,12.48,2.763,2.773,2.691,26.0,14.0,12.0,52.0,2.0,4.0,0.0,4.0,0.0,9.0,21.0,24.0,38.0,1.0,2.0,18.0,18.0,3.0,16.0,31.0,6.0,3.0,0.768,0.734,1.348,1.0,0.0,1.0,51.06,40.0,39.511,9.0,0.334,0.743,0.743,2.441,2.384,2.376,37.427,3.084,2.391,8.985,1.243,21.88,14.417,2.862,3.162,2.938,26.0,26.0,23.0,75.0,0.0,5.0,0.0,3.0,1.0,23.0,20.0,26.0,52.0,0.0,0.0,27.0,23.0,10.0,23.0,42.0,6.0,4.0,1.172,0.83,1.082,0.0,0.0,0.0,76.275,52.0,52.65,10.0,0.557,0.753,0.753,2.889,2.96,2.756
CBJ,2024,CBJ,2024020177,CBJ,WSH,AWAY,20241102,Team Level,all,0.5948,0.6541,0.625,3600.0,41.409,4.146,3.099,11.811,1.462,20.427,14.056,3.26,4.021,3.164,36.0,19.0,32.0,87.0,2.0,8.0,0.0,11.0,0.0,16.0,18.0,34.0,53.0,1.0,2.0,38.0,17.0,10.0,14.0,42.0,4.0,9.0,1.022,0.633,2.491,1.0,0.0,1.0,79.394,55.0,52.944,3.0,0.762,1.387,1.387,3.52,3.418,2.96,24.534,2.824,1.601,5.235,0.793,13.074,9.473,2.801,2.907,2.882,22.0,11.0,13.0,46.0,7.0,1.0,1.0,3.0,0.0,10.0,12.0,15.0,26.0,3.0,6.0,25.0,14.0,4.0,21.0,20.0,11.0,2.0,0.865,1.394,0.566,3.0,2.0,2.0,51.238,33.0,34.547,16.0,0.329,0.332,0.332,2.822,2.902,2.88
NYI,2023,NYI,2023020120,NYI,CBJ,AWAY,20231028,Team Level,all,0.4735,0.5175,0.5472,3600.0,41.538,2.963,2.697,10.643,1.483,23.317,16.897,2.892,3.209,3.131,34.0,24.0,16.0,74.0,2.0,4.0,2.0,7.0,1.0,19.0,25.0,32.0,56.0,3.0,6.0,23.0,14.0,3.0,1.0,49.0,7.0,2.0,1.375,0.969,0.618,0.0,0.0,2.0,78.676,58.0,61.786,0.0,0.59,0.667,0.667,2.886,3.101,3.077,35.184,3.295,2.516,8.279,1.243,19.119,13.548,3.136,3.122,2.97,34.0,14.0,21.0,69.0,0.0,6.0,0.0,6.0,0.0,17.0,19.0,34.0,48.0,3.0,6.0,17.0,10.0,7.0,4.0,33.0,13.0,2.0,1.001,1.747,0.546,0.0,0.0,0.0,65.262,48.0,45.287,1.0,0.544,0.896,0.896,2.943,2.784,2.729
NYI,2023,NYI,2023020150,NYI,WSH,AWAY,20231102,Team Level,all,0.4709,0.3333,0.3763,3600.0,25.021,3.91,1.637,5.885,0.879,12.729,9.96,3.767,4.265,4.101,21.0,14.0,7.0,42.0,3.0,3.0,0.0,4.0,0.0,9.0,16.0,18.0,32.0,3.0,6.0,28.0,27.0,4.0,12.0,26.0,3.0,6.0,0.777,0.429,2.704,2.0,1.0,0.0,48.88,35.0,39.561,8.0,0.354,0.941,0.941,3.323,3.578,3.552,42.411,4.393,3.288,10.122,1.531,22.479,16.188,4.206,4.064,3.893,32.0,26.0,26.0,84.0,0.0,4.0,0.0,3.0,1.0,25.0,25.0,32.0,58.0,2.0,4.0,26.0,14.0,7.0,12.0,38.0,16.0,4.0,1.309,2.166,0.917,0.0,0.0,0.0,75.679,58.0,52.63,6.0,0.713,0.48,0.48,4.626,4.289,4.171
NYI,2023,NYI,2023020167,NYI,CAR,HOME,20231104,Team Level,all,0.3232,0.2734,0.301,3674.0,22.913,1.856,1.534,4.981,0.7,12.092,9.838,1.822,1.848,1.816,25.0,6.0,7.0,38.0,3.0,0.0,0.0,7.0,0.0,7.0,14.0,22.0,28.0,4.0,8.0,31.0,21.0,6.0,15.0,20.0,10.0,1.0,0.476,1.121,0.259,0.0,3.0,0.0,38.866,31.0,31.438,7.0,0.33,0.0,0.0,2.185,2.175,2.138,50.689,3.886,3.282,14.404,1.87,28.098,20.459,3.789,3.928,3.831,46.0,26.0,29.0,101.0,4.0,9.0,0.0,9.0,0.0,30.0,20.0,42.0,68.0,2.0,4.0,35.0,22.0,7.0,5.0,61.0,7.0,4.0,1.265,0.924,1.697,3.0,0.0,1.0,98.561,72.0,70.755,1.0,0.718,1.32,1.32,3.284,3.301,3.216
NYI,2023,NYI,2023020216,NYI,WSH,HOME,20231111,Team Level,all,0.4121,0.6667,0.6337,3600.0,45.649,2.717,2.756,11.303,1.6,25.757,19.867,2.512,2.539,2.339,37.0,27.0,34.0,98.0,1.0,6.0,0.0,7.0,0.0,27.0,23.0,36.0,63.0,1.0,2.0,25.0,23.0,5.0,11.0,56.0,4.0,4.0,1.393,0.432,0.893,1.0,0.0,0.0,91.023,64.0,59.826,4.0,0.579,0.716,0.716,2.58,2.423,2.173,27.299,3.876,1.654,7.132,0.912,12.739,10.686,3.232,4.035,3.372,28.0,9.0,12.0,49.0,4.0,3.0,1.0,4.0,0.0,7.0,19.0,24.0,33.0,1.0,2.0,25.0,20.0,13.0,11.0,29.0,3.0,5.0,0.798,0.374,2.705,1.0,1.0,2.0,52.262,37.0,39.321,7.0,0.367,0.88,0.88,3.363,3.477,3.017
NYI,2023,NYI,2023020286,NYI,PHI,HOME,20231122,Team Level,all,0.5028,0.3759,0.3913,3600.0,25.5,3.052,1.74,6.458,1.02,13.466,10.264,2.999,3.048,2.995,25.0,11.0,14.0,50.0,3.0,2.0,1.0,4.0,0.0,12.0,15.0,22.0,33.0,2.0,4.0,35.0,18.0,2.0,14.0,27.0,6.0,3.0,0.943,0.781,1.329,1.0,2.0,0.0,51.544,36.0,37.098,8.0,0.373,0.24,0.24,3.185,3.182,3.162,40.838,3.018,2.606,9.637,1.342,22.724,16.672,2.901,3.001,2.885,36.0,20.0,27.0,83.0,2.0,5.0,1.0,5.0,0.0,19.0,25.0,34.0,54.0,3.0,6.0,24.0,24.0,1.0,4.0,47.0,6.0,3.0,1.18,0.81,1.027,1.0,1.0,0.0,80.058,56.0,54.116,3.0,0.579,1.11,1.11,2.486,2.479,2.426
NYI,2023,NYI,2023020312,NYI,PHI,HOME,20231125,Team Level,all,0.393,0.4437,0.4066,3900.0,26.742,2.248,1.657,7.024,0.902,14.377,10.791,2.19,2.17,2.115,25.0,12.0,26.0,63.0,0.0,2.0,0.0,7.0,0.0,14.0,14.0,25.0,37.0,1.0,2.0,36.0,24.0,4.0,11.0,27.0,8.0,2.0,0.844,0.943,0.461,0.0,0.0,0.0,61.53,37.0,36.165,3.0,0.373,0.265,0.265,2.356,2.278,2.237,38.957,3.472,2.557,9.462,1.426,20.496,16.586,3.338,3.594,3.456,40.0,14.0,25.0,79.0,0.0,7.0,0.0,7.0,0.0,21.0,19.0,40.0,54.0,3.0,6.0,28.0,27.0,7.0,13.0,42.0,6.0,6.0,0.825,0.764,1.884,0.0,0.0,0.0,81.08,54.0,55.312,4.0,0.565,1.974,1.974,2.063,2.13,2.113
NYI,2023,NYI,2023020341,NYI,CAR,AWAY,20231130,Team Level,all,0.3956,0.2941,0.3011,3766.0,19.425,2.766,1.149,4.405,0.664,10.208,8.808,2.729,2.815,2.777,16.0,12.0,12.0,40.0,5.0,3.0,1.0,1.0,0.0,7.0,12.0,11.0,23.0,3.0,6.0,34.0,22.0,10.0,7.0,20.0,6.0,2.0,0.679,0.771,1.317,1.0,3.0,1.0,40.884,28.0,28.687,5.0,0.255,1.238,1.238,1.782,1.826,1.82,45.108,4.226,3.084,10.636,1.595,26.624,18.836,4.072,4.177,4.024,43.0,22.0,31.0,96.0,4.0,5.0,2.0,3.0,0.0,35.0,18.0,39.0,61.0,2.0,4.0,29.0,15.0,8.0,8.0,48.0,15.0,2.0,1.594,1.788,0.844,0.0,3.0,1.0,94.993,65.0,64.724,4.0,0.68,0.725,0.725,4.181,4.124,4.031
NYI,2023,NYI,2023020397,NYI,CBJ,HOME,20231207,Team Level,all,0.5461,0.4419,0.4615,3600.0,30.494,2.778,2.125,7.66,1.021,16.149,12.268,2.663,2.762,2.648,36.0,6.0,15.0,57.0,7.0,2.0,0.0,3.0,0.0,18.0,12.0,29.0,35.0,1.0,2.0,29.0,21.0,4.0,12.0,29.0,10.0,3.0,0.789,1.287,0.701,2.0,5.0,0.0,58.258,42.0,42.928,7.0,0.456,0.48,0.48,2.754,2.737,2.674,34.449,2.309,2.234,8.602,1.192,20.005,14.658,2.291,2.374,2.354,35.0,14.0,23.0,72.0,3.0,3.0,1.0,2.0,0.0,19.0,22.0,32.0,46.0,2.0,4.0,34.0,21.0,4.0,11.0,41.0,7.0,1.0,0.949,1.066,0.295,1.0,2.0,0.0,71.951,49.0,49.257,5.0,0.464,0.512,0.512,2.262,2.315,2.298
NYI,2023,NYI,2023020496,NYI,WSH,AWAY,20231220,Team Level,all,0.4117,0.4729,0.4674,3701.0,31.18,2.189,1.932,8.051,1.037,16.713,13.078,2.148,2.252,2.21,32.0,11.0,18.0,61.0,2.0,3.0,0.0,6.0,0.0,13.0,19.0,30.0,41.0,3.0,6.0,21.0,19.0,8.0,3.0,34.0,7.0,2.0,0.745,0.951,0.493,0.0,2.0,0.0,60.979,43.0,42.774,3.0,0.409,0.473,0.473,2.125,2.182,2.173,34.63,3.128,2.286,8.304,1.204,19.349,14.729,2.969,3.063,2.908,36.0,13.0,19.0,68.0,3.0,5.0,0.0,2.0,0.0,22.0,17.0,33.0,46.0,3.0,6.0,21.0,17.0,5.0,10.0,37.0,9.0,3.0,1.242,1.079,0.807,1.0,1.0,1.0,67.736,49.0,49.078,6.0,0.502,0.932,0.932,2.698,2.659,2.57
NYI,2023,NYI,2023020516,NYI,CAR,AWAY,20231223,Team Level,all,0.3899,0.3438,0.3763,3600.0,26.58,2.661,1.481,6.598,0.81,13.075,10.375,2.553,2.845,2.729,28.0,7.0,9.0,44.0,5.0,4.0,1.0,10.0,0.0,6.0,10.0,23.0,30.0,5.0,10.0,35.0,14.0,8.0,1.0,27.0,4.0,4.0,0.897,0.56,1.203,4.0,1.0,0.0,47.785,35.0,38.094,0.0,0.323,0.647,0.647,2.336,2.491,2.437,42.795,4.163,2.673,11.417,1.466,23.088,15.193,3.909,3.922,3.679,40.0,18.0,26.0,84.0,4.0,5.0,1.0,11.0,0.0,22.0,16.0,36.0,54.0,4.0,8.0,33.0,19.0,5.0,7.0,43.0,10.0,5.0,1.169,1.295,1.698,2.0,1.0,1.0,78.022,58.0,53.873,5.0,0.574,1.116,1.116,3.621,3.406,3.315
NYI,2023,NYI,2023020533,NYI,PIT,HOME,20231227,Team Level,all,0.2851,0.4138,0.4198,3600.0,24.286,1.633,1.487,6.28,0.826,13.715,10.059,1.595,1.505,1.471,22.0,12.0,14.0,48.0,0.0,0.0,0.0,6.0,0.0,17.0,11.0,22.0,34.0,3.0,6.0,28.0,22.0,3.0,11.0,27.0,6.0,1.0,0.68,0.715,0.238,0.0,0.0,0.0,43.625,34.0,31.166,5.0,0.316,0.0,0.0,1.95,1.795,1.755,35.234,4.095,2.64,8.392,1.247,17.932,12.695,3.652,4.432,3.976,32.0,15.0,21.0,68.0,7.0,6.0,1.0,7.0,0.0,16.0,11.0,25.0,40.0,2.0,4.0,34.0,16.0,2.0,10.0,33.0,8.0,6.0,1.059,1.108,1.928,4.0,1.0,2.0,74.944,47.0,51.392,7.0,0.568,1.585,1.585,3.078,3.384,3.26
NYI,2023,NYI,2023020550,NYI,WSH,HOME,20231229,Team Level,all,0.6309,0.5932,0.5652,3600.0,38.38,3.325,2.539,9.739,1.298,19.992,15.106,3.212,3.324,3.21,32.0,20.0,18.0,70.0,5.0,6.0,1.0,5.0,0.0,17.0,19.0,27.0,47.0,2.0,4.0,27.0,25.0,13.0,7.0,37.0,10.0,5.0,0.94,1.181,1.205,1.0,3.0,1.0,71.23,52.0,52.629,3.0,0.536,1.025,1.025,2.837,2.827,2.778,29.46,1.945,1.854,6.951,0.971,15.248,13.032,1.861,1.96,1.876,27.0,13.0,8.0,48.0,1.0,4.0,0.0,7.0,0.0,13.0,15.0,26.0,39.0,3.0,6.0,19.0,15.0,4.0,11.0,32.0,7.0,1.0,0.788,0.847,0.31,1.0,0.0,0.0,46.897,40.0,39.432,5.0,0.383,0.518,0.518,1.809,1.833,1.803
NYI,2023,NYI,2023020567,NYI,PIT,AWAY,20231231,Team Level,all,0.4404,0.4459,0.4595,3600.0,37.556,3.542,2.911,9.099,1.26,19.922,14.266,3.405,3.519,3.384,38.0,13.0,19.0,70.0,1.0,5.0,0.0,9.0,0.0,20.0,16.0,37.0,50.0,4.0,11.0,25.0,27.0,6.0,0.0,36.0,11.0,4.0,1.07,1.408,1.064,1.0,0.0,0.0,67.214,51.0,49.327,0.0,0.649,0.914,0.914,3.277,3.263,3.221,42.335,4.501,3.082,9.737,1.412,24.745,16.523,4.413,4.523,4.434,38.0,22.0,27.0,87.0,3.0,4.0,0.0,8.0,0.0,25.0,20.0,35.0,57.0,4.0,11.0,39.0,14.0,11.0,7.0,41.0,15.0,4.0,1.215,1.827,1.459,0.0,2.0,1.0,90.724,60.0,62.075,4.0,0.692,0.349,0.349,4.845,4.869,4.785
NYI,2023,NYI,2023020863,NYI,NYR,HOME,20240218,Team Level,all,0.4117,0.4685,0.5093,3610.0,37.891,3.611,2.459,9.752,1.447,21.946,15.784,3.472,3.587,3.45,41.0,14.0,12.0,67.0,5.0,5.0,0.0,7.0,0.0,22.0,16.0,36.0,50.0,7.0,17.0,45.0,24.0,6.0,5.0,41.0,11.0,3.0,0.915,1.42,1.276,1.0,4.0,0.0,68.885,55.0,55.991,3.0,0.521,0.755,0.755,3.377,3.372,3.281,39.358,5.159,2.636,9.233,1.397,21.19,13.386,4.249,5.145,4.236,38.0,15.0,23.0,76.0,6.0,6.0,1.0,7.0,0.0,24.0,10.0,32.0,47.0,4.0,11.0,21.0,45.0,6.0,4.0,41.0,5.0,7.0,0.782,0.601,3.775,1.0,1.0,4.0,73.204,53.0,51.856,3.0,0.663,0.573,0.573,5.249,5.237,4.321
NYI,2023,NYI,2023020878,NYI,PIT,AWAY,20240220,Team Level,all,0.3984,0.4583,0.4396,3657.0,30.048,2.236,2.005,7.169,1.033,15.293,12.264,2.176,2.41,2.344,33.0,7.0,15.0,55.0,5.0,2.0,0.0,9.0,0.0,14.0,10.0,28.0,35.0,2.0,4.0,27.0,28.0,10.0,5.0,31.0,6.0,3.0,0.643,0.71,0.883,2.0,2.0,1.0,57.112,40.0,41.616,1.0,0.438,0.446,0.446,2.228,2.378,2.362,38.559,3.377,2.594,9.743,1.307,18.981,14.999,3.07,3.232,2.931,41.0,10.0,14.0,65.0,4.0,4.0,1.0,10.0,0.0,22.0,11.0,37.0,47.0,2.0,4.0,37.0,17.0,9.0,14.0,40.0,8.0,3.0,1.461,1.011,0.904,3.0,1.0,0.0,62.075,51.0,48.837,9.0,0.564,0.758,0.758,3.183,3.048,2.859
NYI,2023,NYI,2023021073,NYI,NYR,AWAY,20240317,Team Level,all,0.4895,0.4409,0.4615,3600.0,29.768,1.977,1.726,7.425,1.02,16.778,13.075,1.835,2.038,1.889,27.0,15.0,14.0,56.0,2.0,4.0,0.0,5.0,0.0,12.0,19.0,25.0,40.0,1.0,2.0,22.0,26.0,3.0,6.0,36.0,4.0,2.0,0.844,0.436,0.697,1.0,1.0,0.0,55.409,42.0,42.089,3.0,0.365,0.733,0.733,1.609,1.641,1.619,36.068,2.062,2.204,9.172,1.074,19.606,14.883,2.054,2.02,2.013,31.0,18.0,22.0,71.0,5.0,2.0,0.0,5.0,0.0,13.0,24.0,26.0,44.0,3.0,6.0,28.0,21.0,11.0,10.0,43.0,4.0,2.0,1.198,0.39,0.473,3.0,2.0,0.0,71.869,49.0,49.065,8.0,0.459,0.244,0.244,2.277,2.237,2.232
NYI,2023,NYI,2023021087,NYI,CAR,HOME,20240319,Team Level,all,0.4226,0.4483,0.4643,3600.0,28.58,2.014,2.017,8.002,1.017,14.7,11.25,1.977,1.867,1.833,31.0,8.0,13.0,52.0,1.0,5.0,1.0,2.0,0.0,13.0,18.0,30.0,38.0,2.0,7.0,17.0,20.0,9.0,18.0,31.0,7.0,1.0,0.737,0.998,0.279,0.0,1.0,0.0,45.994,39.0,35.415,5.0,0.432,0.656,0.656,1.79,1.649,1.634,32.712,2.752,2.033,8.216,1.15,17.297,13.551,2.632,2.987,2.852,34.0,11.0,19.0,64.0,4.0,7.0,0.0,5.0,0.0,17.0,12.0,30.0,41.0,2.0,7.0,25.0,15.0,5.0,11.0,34.0,7.0,4.0,0.7,0.813,1.239,0.0,2.0,2.0,73.571,45.0,50.307,3.0,0.45,0.492,0.492,2.711,2.93,2.872
NYI,2023,NYI,2023021183,NYI,PHI,AWAY,20240401,Team Level,all,0.5898,0.4453,0.4471,3684.0,27.538,2.864,1.703,6.212,0.88,15.096,11.245,2.832,2.984,2.948,27.0,11.0,23.0,61.0,4.0,1.0,0.0,7.0,0.0,15.0,11.0,23.0,34.0,2.0,4.0,28.0,36.0,6.0,11.0,28.0,6.0,4.0,0.658,0.637,1.569,2.0,2.0,0.0,63.529,38.0,39.713,7.0,0.365,0.261,0.261,2.969,3.083,3.067,32.432,1.992,2.329,8.155,1.06,20.716,12.749,1.921,1.909,1.839,34.0,13.0,29.0,76.0,3.0,2.0,1.0,6.0,0.0,16.0,20.0,31.0,44.0,2.0,4.0,25.0,27.0,8.0,8.0,41.0,5.0,1.0,1.154,0.536,0.303,2.0,0.0,1.0,72.711,47.0,45.03,7.0,0.516,0.381,0.381,2.127,2.022,1.989
NYI,2023,NYI,2023021203,NYI,CBJ,AWAY,20240404,Team Level,all,0.6473,0.6331,0.65,3600.0,47.923,5.494,3.293,11.017,1.696,25.169,18.331,5.186,5.741,5.419,41.0,24.0,23.0,88.0,4.0,5.0,0.0,8.0,0.0,25.0,23.0,37.0,61.0,1.0,2.0,34.0,12.0,5.0,1.0,46.0,13.0,6.0,1.278,1.566,2.651,1.0,1.0,2.0,91.518,65.0,67.595,0.0,0.728,1.316,1.316,4.905,5.114,4.993,25.137,2.994,1.67,6.304,0.92,13.769,9.343,2.834,2.873,2.716,27.0,8.0,16.0,51.0,2.0,5.0,0.0,6.0,0.0,10.0,12.0,25.0,33.0,3.0,6.0,22.0,22.0,4.0,4.0,24.0,6.0,5.0,0.611,0.756,1.627,1.0,1.0,0.0,49.035,35.0,33.594,3.0,0.372,1.627,1.627,1.739,1.676,1.597
NYI,2023,NYI,2023021244,NYI,NYR,HOME,20240409,Team Level,all,0.4882,0.35,0.4286,3600.0,31.183,3.229,1.991,8.311,1.193,15.659,11.617,3.149,3.238,3.157,28.0,14.0,7.0,49.0,4.0,3.0,1.0,5.0,2.0,13.0,15.0,24.0,38.0,3.0,6.0,33.0,18.0,2.0,6.0,32.0,6.0,4.0,0.796,0.598,1.835,2.0,0.0,2.0,50.692,42.0,42.974,1.0,0.434,0.665,0.665,2.998,3.004,2.966,39.546,3.385,2.686,9.502,1.393,23.186,15.847,3.25,3.382,3.247,33.0,23.0,35.0,91.0,2.0,5.0,0.0,7.0,0.0,29.0,13.0,31.0,54.0,3.0,4.0,33.0,22.0,6.0,6.0,43.0,10.0,3.0,0.935,1.187,1.263,0.0,0.0,2.0,88.175,56.0,54.35,2.0,0.6,0.521,0.521,3.464,3.459,3.375
NYI,2023,NYI,2023021270,NYI,NYR,AWAY,20240413,Team Level,all,0.3793,0.425,0.4407,3900.0,37.597,2.75,2.563,10.289,1.523,19.801,15.074,2.682,2.893,2.82,36.0,16.0,16.0,68.0,2.0,3.0,1.0,7.0,1.0,15.0,24.0,34.0,50.0,1.0,2.0,26.0,25.0,2.0,8.0,40.0,10.0,2.0,1.063,1.213,0.474,1.0,1.0,0.0,70.287,52.0,53.757,3.0,0.55,0.481,0.519,2.781,2.915,2.883,47.48,4.5,3.476,12.616,1.653,25.198,18.557,4.064,4.339,3.918,43.0,23.0,26.0,92.0,2.0,7.0,1.0,6.0,1.0,28.0,22.0,41.0,64.0,5.0,10.0,32.0,24.0,9.0,8.0,47.0,15.0,4.0,1.484,1.98,1.036,1.0,1.0,0.0,88.804,66.0,63.81,4.0,0.747,0.99,0.99,4.257,4.107,3.763
NYI,2023,NYI,2023021303,NYI,PIT,HOME,20240417,Team Level,all,0.4126,0.4082,0.4486,3600.0,35.402,3.746,2.432,8.429,1.184,19.061,13.148,3.644,3.664,3.566,32.0,16.0,12.0,60.0,5.0,3.0,0.0,5.0,1.0,23.0,11.0,27.0,43.0,3.0,4.0,29.0,8.0,11.0,10.0,32.0,13.0,3.0,1.119,1.571,1.056,2.0,3.0,0.0,58.741,48.0,47.459,5.0,0.536,0.383,0.383,3.899,3.813,3.713,44.779,5.332,2.832,10.615,1.557,21.446,17.219,4.943,5.402,5.012,44.0,15.0,28.0,87.0,4.0,4.0,0.0,7.0,1.0,27.0,16.0,40.0,55.0,2.0,4.0,42.0,12.0,5.0,14.0,44.0,8.0,7.0,1.149,0.979,3.204,1.0,1.0,2.0,87.151,59.0,59.017,3.0,0.655,0.614,0.614,5.372,5.441,5.034
NYI,2024,NYI,2024020155,NYI,CBJ,AWAY,20241030,Team Level,all,0.5198,0.5906,0.5652,3600.0,37.427,3.084,2.391,8.985,1.243,21.88,14.417,2.862,3.162,2.938,26.0,26.0,23.0,75.0,0.0,5.0,0.0,3.0,1.0,23.0,20.0,26.0,52.0,0.0,0.0,27.0,23.0,10.0,23.0,42.0,6.0,4.0,1.172,0.83,1.082,0.0,0.0,0.0,76.275,52.0,52.65,10.0,0.557,0.753,0.753,2.889,2.96,2.756,28.502,2.849,1.62,6.71,0.96,15.381,12.48,2.763,2.773,2.691,26.0,14.0,12.0,52.0,2.0,4.0,0.0,4.0,0.0,9.0,21.0,24.0,38.0,1.0,2.0,18.0,18.0,3.0,16.0,31.0,6.0,3.0,0.768,0.734,1.348,1.0,0.0,1.0,51.06,40.0,39.511,9.0,0.334,0.743,0.743,2.441,2.384,2.376
NYI,2024,NYI,2024020185,NYI,NYR,AWAY,20241103,Team Level,all,0.4596,0.5484,0.5263,3600.0,37.236,3.235,2.728,9.032,1.259,19.917,13.828,3.162,3.238,3.165,37.0,13.0,18.0,68.0,2.0,5.0,1.0,7.0,0.0,11.0,25.0,35.0,48.0,3.0,6.0,35.0,17.0,12.0,23.0,38.0,8.0,4.0,1.085,1.065,1.085,0.0,1.0,1.0,66.031,50.0,48.693,9.0,0.613,0.87,0.87,2.979,2.969,2.961,33.075,3.804,2.442,7.713,1.069,16.799,13.172,3.687,3.815,3.697,40.0,5.0,11.0,56.0,5.0,3.0,0.0,10.0,0.0,6.0,21.0,35.0,40.0,5.0,10.0,26.0,19.0,10.0,14.0,30.0,12.0,3.0,1.094,1.342,1.369,3.0,1.0,1.0,58.058,45.0,46.444,5.0,0.546,0.481,0.481,3.87,3.883,3.815
NYI,2024,NYI,2024020198,NYI,PIT,HOME,20241105,Team Level,all,0.4183,0.4583,0.4688,3900.0,32.323,2.286,2.053,7.819,0.992,18.71,13.141,2.262,2.189,2.166,26.0,19.0,10.0,55.0,3.0,1.0,0.0,6.0,0.0,16.0,19.0,23.0,42.0,3.0,6.0,31.0,21.0,6.0,11.0,37.0,7.0,1.0,1.192,0.814,0.279,0.0,3.0,0.0,52.241,45.0,42.811,8.0,0.454,0.279,0.279,2.461,2.367,2.344,37.745,3.179,2.5,8.257,1.174,20.191,15.699,3.141,3.367,3.328,35.0,16.0,14.0,65.0,3.0,2.0,0.0,3.0,0.0,22.0,21.0,32.0,48.0,4.0,8.0,30.0,23.0,10.0,16.0,39.0,9.0,3.0,1.112,1.149,0.918,0.0,2.0,1.0,68.179,51.0,53.661,4.0,0.567,0.423,0.423,3.323,3.522,3.494
