team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
CAR,2009,CAR,2009020096,CAR,N.J,AWAY,20091017,Team Level,all,0.3261,0.4524,0.4648,3600.0,24.047,1.86,1.521,4.834,0.719,12.516,11.549,1.854,1.908,1.901,26.0,7.0,5.0,38.0,0.0,0.0,0.0,3.0,0.0,10.0,20.0,26.0,33.0,5.0,13.0,16.0,5.0,6.0,1.0,23.0,10.0,0.0,0.673,1.188,0.0,0.0,0.0,0.0,38.372,33.0,33.121,1.0,0.316,0.0,0.0,2.177,2.232,2.224,28.111,3.844,1.983,5.723,0.905,14.942,10.603,3.739,3.788,3.684,29.0,9.0,8.0,46.0,2.0,1.0,0.0,6.0,0.0,8.0,21.0,27.0,36.0,2.0,7.0,26.0,16.0,11.0,9.0,21.0,14.0,3.0,0.91,1.598,1.336,0.0,1.0,1.0,45.398,38.0,37.636,4.0,0.448,0.079,0.079,4.212,4.148,4.05
CAR,2009,CAR,2009020113,CAR,NYI,AWAY,20091021,Team Level,all,0.5355,0.6283,0.5824,3900.0,38.755,3.521,2.586,8.555,1.226,20.749,16.362,3.436,3.557,3.47,38.0,15.0,18.0,71.0,3.0,3.0,0.0,9.0,1.0,18.0,19.0,35.0,50.0,3.0,9.0,20.0,32.0,19.0,11.0,40.0,9.0,4.0,1.256,1.054,1.211,1.0,1.0,1.0,69.69,53.0,52.328,4.0,0.576,0.305,0.305,3.792,3.827,3.787,28.27,3.054,1.962,6.205,0.85,14.427,11.501,2.946,2.999,2.895,29.0,9.0,4.0,42.0,3.0,2.0,0.0,6.0,0.0,9.0,18.0,26.0,35.0,5.0,13.0,44.0,27.0,30.0,14.0,21.0,14.0,3.0,0.65,1.648,0.756,0.0,3.0,0.0,42.422,38.0,38.231,5.0,0.435,0.444,0.444,3.045,3.004,2.98
CAR,2009,CAR,2009020181,CAR,PHI,AWAY,20091031,Team Level,all,0.4776,0.6083,0.5682,3600.0,36.316,3.246,2.504,7.414,1.095,17.997,17.744,3.155,3.213,3.124,40.0,10.0,23.0,73.0,1.0,2.0,0.0,7.0,0.0,15.0,25.0,39.0,49.0,12.0,33.0,18.0,14.0,6.0,10.0,37.0,9.0,4.0,0.877,1.157,1.212,1.0,0.0,0.0,68.814,50.0,48.715,5.0,0.555,0.435,0.435,3.366,3.333,3.288,28.453,3.551,2.174,6.167,0.867,14.76,10.481,3.348,3.591,3.386,28.0,10.0,9.0,47.0,6.0,4.0,3.0,5.0,0.0,10.0,13.0,22.0,32.0,13.0,35.0,32.0,15.0,8.0,12.0,21.0,13.0,4.0,0.627,1.655,1.269,1.0,3.0,2.0,50.082,38.0,39.064,9.0,0.492,1.172,1.172,2.87,2.901,2.834
CAR,2009,CAR,2009020233,CAR,CBJ,AWAY,20091107,Team Level,all,0.4518,0.5686,0.5429,3600.0,26.683,1.442,1.619,5.859,0.857,15.822,12.402,1.419,1.528,1.502,26.0,12.0,20.0,58.0,2.0,0.0,0.0,3.0,1.0,16.0,16.0,24.0,36.0,3.0,6.0,32.0,24.0,3.0,2.0,32.0,6.0,0.0,0.825,0.617,0.0,2.0,0.0,0.0,60.425,38.0,39.569,2.0,0.362,0.0,0.0,1.804,1.906,1.874,22.913,1.75,1.546,4.912,0.696,13.909,9.187,1.733,1.699,1.682,26.0,6.0,12.0,44.0,3.0,0.0,0.0,2.0,2.0,17.0,8.0,23.0,29.0,5.0,10.0,29.0,19.0,6.0,6.0,23.0,8.0,1.0,0.503,0.952,0.295,0.0,2.0,1.0,42.878,32.0,31.191,1.0,0.328,0.0,0.0,2.078,2.017,1.996
CAR,2009,CAR,2009020263,CAR,NYI,HOME,20091113,Team Level,all,0.4488,0.6303,0.573,3885.0,36.733,3.101,2.315,8.304,1.214,20.241,15.826,2.98,2.919,2.804,28.0,23.0,24.0,75.0,3.0,2.0,1.0,7.0,3.0,17.0,19.0,25.0,48.0,5.0,10.0,33.0,48.0,8.0,10.0,37.0,11.0,3.0,1.051,1.295,0.755,1.0,1.0,1.0,69.776,51.0,47.568,3.0,0.523,0.514,0.514,3.11,2.922,2.829,27.547,3.808,1.796,5.583,0.833,13.377,12.602,3.581,3.954,3.722,25.0,13.0,6.0,44.0,4.0,2.0,1.0,2.0,2.0,7.0,21.0,21.0,34.0,5.0,12.0,24.0,22.0,12.0,2.0,26.0,6.0,6.0,0.718,0.761,2.328,0.0,0.0,4.0,47.876,38.0,41.213,1.0,0.43,0.385,0.385,3.853,3.994,3.799
CAR,2009,CAR,2009020384,CAR,WSH,HOME,20091130,Team Level,all,0.5824,0.5597,0.5474,3600.0,36.93,3.986,2.736,8.286,1.199,20.723,15.07,3.85,3.842,3.71,40.0,12.0,23.0,75.0,2.0,4.0,1.0,8.0,2.0,21.0,15.0,38.0,50.0,6.0,12.0,36.0,45.0,13.0,11.0,35.0,12.0,5.0,0.957,1.379,1.651,1.0,0.0,1.0,71.751,52.0,49.852,2.0,0.631,1.399,1.399,3.218,3.117,3.061,31.065,2.858,2.128,7.915,1.054,16.525,12.521,2.709,3.026,2.866,33.0,10.0,16.0,59.0,3.0,2.0,0.0,11.0,3.0,10.0,14.0,30.0,40.0,9.0,29.0,38.0,21.0,8.0,4.0,30.0,10.0,3.0,0.649,1.303,0.905,0.0,3.0,0.0,63.106,43.0,45.862,3.0,0.475,0.506,0.506,2.827,2.993,2.965
CAR,2009,CAR,2009020432,CAR,PIT,AWAY,20091207,Team Level,all,0.4829,0.3663,0.4125,3600.0,24.343,2.169,1.51,5.744,0.759,13.011,9.807,2.162,2.325,2.318,21.0,12.0,4.0,37.0,3.0,2.0,0.0,3.0,1.0,9.0,15.0,18.0,30.0,4.0,11.0,26.0,27.0,5.0,6.0,25.0,6.0,2.0,0.566,0.714,0.889,2.0,0.0,1.0,39.995,33.0,35.582,1.0,0.345,0.275,0.275,2.239,2.395,2.391,33.789,2.323,2.281,7.189,1.021,19.396,14.789,2.312,2.163,2.153,32.0,15.0,17.0,64.0,2.0,0.0,0.0,9.0,2.0,19.0,15.0,30.0,45.0,6.0,15.0,29.0,30.0,3.0,3.0,38.0,7.0,2.0,1.171,0.721,0.432,2.0,0.0,0.0,59.298,47.0,43.584,0.0,0.491,0.0,0.0,2.815,2.621,2.608
CAR,2009,CAR,2009020444,CAR,N.J,AWAY,20091209,Team Level,all,0.3486,0.4881,0.4375,3600.0,20.077,1.499,1.455,4.043,0.599,11.746,8.658,1.484,1.508,1.493,23.0,5.0,13.0,41.0,2.0,0.0,0.0,5.0,0.0,7.0,14.0,21.0,26.0,5.0,10.0,27.0,1.0,2.0,1.0,23.0,4.0,1.0,0.642,0.399,0.458,0.0,1.0,1.0,40.043,28.0,27.516,1.0,0.324,0.0,0.0,1.823,1.834,1.816,26.854,2.801,1.909,6.294,0.912,14.175,9.908,2.62,2.783,2.602,31.0,5.0,7.0,43.0,4.0,2.0,1.0,8.0,0.0,5.0,17.0,27.0,32.0,4.0,8.0,32.0,7.0,3.0,3.0,23.0,10.0,3.0,0.724,1.095,0.983,2.0,0.0,2.0,43.442,36.0,36.488,2.0,0.433,0.387,0.595,2.639,2.618,2.548
CAR,2009,CAR,2009020459,CAR,WSH,AWAY,20091211,Team Level,all,0.2776,0.3033,0.2963,3676.0,18.109,1.445,1.229,3.739,0.532,9.1,7.955,1.415,1.532,1.501,19.0,5.0,13.0,37.0,3.0,2.0,1.0,1.0,2.0,4.0,12.0,16.0,21.0,3.0,6.0,28.0,19.0,7.0,13.0,18.0,5.0,1.0,0.548,0.577,0.32,0.0,3.0,0.0,39.526,24.0,25.6,11.0,0.268,0.408,0.408,1.305,1.397,1.381,40.483,3.761,2.989,8.146,1.158,23.315,17.63,3.694,3.581,3.518,40.0,17.0,28.0,85.0,4.0,0.0,0.0,8.0,1.0,19.0,25.0,36.0,53.0,1.0,2.0,28.0,11.0,15.0,10.0,35.0,20.0,2.0,1.154,2.172,0.435,1.0,1.0,2.0,79.833,57.0,53.802,4.0,0.64,0.0,0.0,4.401,4.187,4.115
CAR,2009,CAR,2009020534,CAR,NYR,HOME,20091221,Team Level,all,0.4132,0.5424,0.5111,3600.0,31.524,2.423,2.233,7.514,1.087,19.014,13.729,2.372,2.293,2.244,33.0,13.0,18.0,64.0,1.0,2.0,1.0,7.0,0.0,19.0,17.0,32.0,45.0,1.0,2.0,25.0,39.0,13.0,6.0,37.0,7.0,2.0,1.093,0.917,0.413,1.0,0.0,0.0,61.186,46.0,44.065,4.0,0.473,0.186,0.186,2.711,2.566,2.512,32.587,3.441,2.405,6.763,0.976,17.365,13.051,3.413,3.622,3.593,31.0,13.0,10.0,54.0,3.0,2.0,0.0,10.0,1.0,12.0,16.0,28.0,41.0,3.0,6.0,31.0,20.0,7.0,5.0,30.0,11.0,3.0,0.778,1.308,1.355,0.0,2.0,1.0,56.679,44.0,46.147,4.0,0.525,0.332,0.332,3.634,3.815,3.798
CAR,2009,CAR,2009020561,CAR,PHI,HOME,20091226,Team Level,all,0.4712,0.6015,0.5524,3900.0,43.153,3.985,2.797,10.098,1.358,22.899,16.862,3.864,3.794,3.677,40.0,18.0,22.0,80.0,3.0,3.0,1.0,6.0,0.0,23.0,23.0,37.0,55.0,3.0,6.0,32.0,31.0,10.0,12.0,41.0,13.0,4.0,1.272,1.582,1.131,0.0,2.0,1.0,74.957,58.0,54.694,4.0,0.619,0.923,0.923,3.681,3.517,3.421,35.189,4.473,2.308,7.26,1.035,16.907,15.017,4.316,4.746,4.581,36.0,11.0,6.0,53.0,3.0,3.0,1.0,8.0,0.0,16.0,17.0,33.0,44.0,4.0,8.0,38.0,25.0,6.0,7.0,32.0,6.0,9.0,1.183,0.686,2.603,1.0,0.0,2.0,57.794,47.0,51.162,6.0,0.52,0.793,0.793,4.2,4.473,4.422
CAR,2009,CAR,2009020577,CAR,WSH,AWAY,20091228,Team Level,all,0.6587,0.3879,0.3974,3600.0,24.077,5.48,1.947,4.459,0.772,10.513,7.827,4.666,5.746,4.913,26.0,5.0,14.0,45.0,6.0,3.0,2.0,3.0,0.0,9.0,10.0,20.0,25.0,5.0,10.0,33.0,18.0,13.0,5.0,17.0,7.0,7.0,0.486,0.745,4.249,0.0,2.0,4.0,49.784,31.0,33.826,3.0,0.494,1.674,1.674,4.3,4.496,4.3,33.758,2.84,2.436,7.13,0.978,18.796,14.821,2.772,2.688,2.62,31.0,16.0,24.0,71.0,3.0,0.0,0.0,7.0,3.0,15.0,19.0,28.0,44.0,5.0,10.0,26.0,15.0,7.0,11.0,34.0,10.0,3.0,1.004,1.13,0.705,1.0,0.0,2.0,65.267,47.0,43.875,7.0,0.543,0.0,0.0,3.383,3.202,3.123
CAR,2009,CAR,2009020603,CAR,NYR,HOME,20091231,Team Level,all,0.4128,0.4414,0.4304,3600.0,24.678,2.529,1.574,5.56,0.807,13.886,9.644,2.474,2.458,2.404,18.0,16.0,15.0,49.0,1.0,1.0,0.0,4.0,3.0,11.0,14.0,17.0,33.0,6.0,17.0,26.0,44.0,8.0,7.0,22.0,8.0,4.0,0.576,1.021,0.931,0.0,0.0,1.0,47.505,34.0,33.061,3.0,0.367,0.246,0.246,2.649,2.588,2.529,31.473,3.597,2.263,6.763,1.047,18.762,12.568,3.356,3.691,3.443,35.0,10.0,17.0,62.0,2.0,4.0,2.0,7.0,0.0,19.0,13.0,33.0,43.0,5.0,13.0,32.0,36.0,8.0,4.0,35.0,6.0,4.0,0.758,0.689,2.15,0.0,0.0,2.0,63.45,45.0,45.861,2.0,0.548,1.362,1.362,2.783,2.853,2.821
CAR,2009,CAR,2009020611,CAR,NYR,AWAY,20100102,Team Level,all,0.2848,0.4175,0.3649,3825.0,18.531,1.397,1.264,4.008,0.647,10.996,8.688,1.396,1.471,1.47,19.0,8.0,16.0,43.0,2.0,0.0,0.0,2.0,0.0,13.0,10.0,17.0,25.0,3.0,8.0,30.0,42.0,6.0,2.0,20.0,7.0,0.0,0.544,0.853,0.0,1.0,1.0,0.0,44.347,27.0,27.859,1.0,0.275,0.0,0.0,1.672,1.757,1.755,34.099,3.508,2.386,6.926,1.017,17.747,15.415,3.358,3.411,3.267,28.0,19.0,13.0,60.0,1.0,3.0,0.0,7.0,7.0,16.0,13.0,27.0,46.0,4.0,8.0,26.0,33.0,11.0,6.0,34.0,9.0,4.0,1.203,1.22,1.085,0.0,1.0,0.0,58.56,47.0,45.894,3.0,0.531,0.758,0.758,3.282,3.195,3.133
CAR,2009,CAR,2009020761,CAR,PHI,AWAY,20100123,Team Level,all,0.527,0.5273,0.5287,3600.0,34.326,4.657,2.619,7.288,1.085,18.045,12.305,4.516,4.73,4.583,35.0,11.0,12.0,58.0,2.0,5.0,0.0,11.0,2.0,14.0,12.0,33.0,44.0,6.0,18.0,28.0,19.0,5.0,9.0,31.0,9.0,6.0,0.764,1.07,2.824,0.0,0.0,2.0,57.827,46.0,45.754,6.0,0.607,0.774,0.774,4.49,4.558,4.419,29.791,4.18,2.161,6.337,1.033,15.977,11.312,4.086,4.168,4.074,30.0,11.0,11.0,52.0,4.0,2.0,0.0,3.0,2.0,18.0,12.0,26.0,37.0,8.0,22.0,35.0,31.0,11.0,7.0,26.0,11.0,4.0,0.936,1.322,1.921,2.0,0.0,2.0,52.45,41.0,41.65,5.0,0.482,0.498,0.498,4.164,4.149,4.074
CAR,2009,CAR,2009020787,CAR,NYR,AWAY,20100127,Team Level,all,0.3505,0.3776,0.3766,3600.0,21.024,1.971,1.361,4.716,0.849,11.021,9.081,1.943,2.1,2.068,24.0,5.0,8.0,37.0,5.0,1.0,0.0,3.0,0.0,4.0,16.0,19.0,24.0,5.0,10.0,28.0,27.0,2.0,2.0,22.0,6.0,1.0,0.545,0.898,0.529,3.0,1.0,1.0,41.229,29.0,31.994,1.0,0.313,0.16,0.16,2.124,2.256,2.247,34.736,3.652,2.769,6.96,1.108,19.61,13.902,3.324,3.419,3.103,38.0,10.0,13.0,61.0,1.0,2.0,0.0,10.0,1.0,15.0,19.0,37.0,47.0,4.0,8.0,22.0,28.0,7.0,7.0,30.0,18.0,0.0,1.306,2.345,0.0,1.0,0.0,0.0,55.442,48.0,44.017,3.0,0.598,0.343,0.343,3.907,3.653,3.396
CAR,2009,CAR,2009020795,CAR,NYI,HOME,20100128,Team Level,all,0.5868,0.4052,0.4235,3600.0,26.665,3.558,1.915,5.105,0.818,14.219,10.385,3.322,3.564,3.328,23.0,13.0,11.0,47.0,4.0,3.0,1.0,4.0,2.0,7.0,16.0,19.0,32.0,2.0,4.0,22.0,18.0,18.0,10.0,21.0,11.0,4.0,0.822,1.223,1.513,2.0,0.0,2.0,48.684,36.0,36.688,8.0,0.424,0.781,0.781,3.201,3.208,3.092,34.701,2.505,2.387,8.14,1.118,19.733,15.117,2.471,2.481,2.448,27.0,22.0,20.0,69.0,1.0,2.0,0.0,6.0,0.0,19.0,21.0,26.0,48.0,3.0,6.0,25.0,12.0,7.0,5.0,38.0,9.0,2.0,1.033,0.921,0.55,0.0,1.0,0.0,65.639,49.0,47.314,0.0,0.507,0.169,0.169,2.842,2.817,2.782
CAR,2009,CAR,2009020860,CAR,NYI,AWAY,20100206,Team Level,all,0.2423,0.4118,0.4268,3600.0,23.818,1.127,1.441,5.817,0.828,13.103,12.685,1.122,1.208,1.203,25.0,10.0,14.0,49.0,3.0,1.0,0.0,5.0,1.0,8.0,17.0,22.0,32.0,5.0,10.0,26.0,24.0,14.0,7.0,30.0,5.0,0.0,0.459,0.668,0.0,1.0,2.0,0.0,52.519,35.0,37.522,3.0,0.309,0.056,0.056,1.38,1.473,1.464,33.626,3.525,2.604,7.044,1.048,17.985,14.794,3.403,3.388,3.271,35.0,12.0,23.0,70.0,1.0,5.0,0.0,11.0,2.0,15.0,13.0,34.0,46.0,4.0,8.0,35.0,21.0,14.0,19.0,29.0,13.0,5.0,0.837,1.389,1.299,0.0,0.0,1.0,66.735,47.0,44.815,5.0,0.587,0.944,0.944,3.168,3.055,2.997
CAR,2009,CAR,2009020908,CAR,N.J,HOME,20100213,Team Level,all,0.6157,0.5877,0.5732,3600.0,33.778,4.162,2.185,7.06,1.112,19.246,13.234,3.953,4.187,3.978,31.0,16.0,20.0,67.0,5.0,3.0,2.0,3.0,0.0,19.0,17.0,26.0,42.0,5.0,13.0,18.0,20.0,15.0,3.0,34.0,8.0,5.0,0.96,0.979,2.223,1.0,2.0,2.0,71.406,47.0,48.299,3.0,0.48,0.844,0.844,3.799,3.828,3.741,26.718,2.598,1.796,6.221,0.846,13.244,10.295,2.56,2.593,2.556,25.0,10.0,12.0,47.0,2.0,3.0,1.0,6.0,0.0,7.0,17.0,23.0,33.0,6.0,15.0,36.0,19.0,6.0,2.0,26.0,6.0,3.0,0.919,0.582,1.098,0.0,0.0,2.0,44.727,35.0,34.309,1.0,0.422,0.571,0.571,2.449,2.441,2.435
CAR,2009,CAR,2009020987,CAR,WSH,AWAY,20100310,Team Level,all,0.4463,0.403,0.43,3800.0,31.905,3.49,2.261,7.19,1.242,15.829,12.988,3.391,3.555,3.456,31.0,12.0,11.0,54.0,3.0,4.0,1.0,7.0,1.0,9.0,19.0,28.0,40.0,4.0,8.0,28.0,29.0,3.0,5.0,24.0,16.0,3.0,0.661,1.877,0.952,0.0,1.0,2.0,54.194,43.0,43.289,4.0,0.498,0.597,0.597,3.39,3.468,3.438,41.266,4.33,3.164,8.632,1.25,22.903,16.72,4.003,4.281,3.954,39.0,18.0,23.0,80.0,4.0,3.0,1.0,7.0,1.0,23.0,19.0,35.0,53.0,5.0,10.0,35.0,24.0,12.0,12.0,37.0,17.0,3.0,1.281,2.142,0.908,2.0,2.0,0.0,79.892,57.0,57.156,6.0,0.701,0.718,0.718,4.313,4.256,4.044
CAR,2009,CAR,2009020993,CAR,PIT,HOME,20100311,Team Level,all,0.3099,0.2857,0.3059,3623.0,19.0,1.624,1.259,4.357,0.614,10.388,7.759,1.592,1.558,1.529,21.0,5.0,4.0,30.0,4.0,3.0,0.0,5.0,0.0,2.0,12.0,17.0,22.0,2.0,4.0,38.0,35.0,7.0,12.0,21.0,3.0,2.0,0.736,0.305,0.583,3.0,1.0,0.0,29.197,26.0,25.365,5.0,0.27,0.403,0.403,1.492,1.446,1.442,43.794,3.616,3.077,11.239,1.469,22.562,17.036,3.474,3.742,3.596,40.0,19.0,16.0,75.0,3.0,9.0,2.0,11.0,1.0,17.0,18.0,37.0,56.0,4.0,8.0,24.0,24.0,6.0,2.0,50.0,6.0,3.0,1.395,0.828,1.394,0.0,2.0,1.0,77.006,59.0,60.436,1.0,0.69,1.817,1.817,2.489,2.608,2.554
CAR,2009,CAR,2009021044,CAR,WSH,HOME,20100318,Team Level,all,0.3694,0.4646,0.4747,3842.0,34.175,3.087,2.01,8.403,1.169,18.663,13.669,2.819,2.993,2.728,29.0,18.0,12.0,59.0,4.0,2.0,0.0,7.0,2.0,18.0,14.0,25.0,43.0,4.0,8.0,28.0,28.0,9.0,9.0,32.0,13.0,2.0,0.89,1.633,0.564,1.0,2.0,1.0,56.92,47.0,45.228,6.0,0.457,0.402,0.402,3.141,3.058,2.797,38.402,5.27,2.637,7.859,1.287,19.625,15.322,5.061,5.415,5.198,28.0,24.0,16.0,68.0,3.0,5.0,1.0,6.0,2.0,14.0,22.0,25.0,49.0,4.0,10.0,32.0,19.0,5.0,1.0,28.0,17.0,7.0,0.663,2.143,2.464,0.0,1.0,2.0,70.274,52.0,53.605,1.0,0.603,1.107,1.107,4.766,4.878,4.798
CAR,2009,CAR,2009021057,CAR,PIT,AWAY,20100320,Team Level,all,0.4471,0.4815,0.4625,3899.0,26.044,1.903,1.867,6.155,0.864,14.891,11.32,1.894,1.97,1.961,29.0,8.0,15.0,52.0,3.0,0.0,0.0,5.0,2.0,10.0,17.0,26.0,34.0,3.0,6.0,26.0,20.0,5.0,6.0,28.0,8.0,1.0,0.575,1.028,0.299,2.0,1.0,0.0,54.078,37.0,38.383,3.0,0.433,0.0,0.0,2.336,2.418,2.405,31.654,2.353,2.06,6.952,0.926,17.19,13.52,2.324,2.261,2.233,25.0,18.0,13.0,56.0,2.0,0.0,0.0,5.0,1.0,21.0,14.0,23.0,41.0,5.0,10.0,28.0,36.0,0.0,9.0,33.0,9.0,1.0,1.15,0.974,0.229,2.0,0.0,0.0,53.668,43.0,41.307,5.0,0.44,0.0,0.229,2.563,2.452,2.427
CAR,2009,CAR,2009021100,CAR,WSH,HOME,20100325,Team Level,all,0.4644,0.3418,0.3727,3900.0,30.445,3.198,1.982,6.634,0.965,16.219,12.001,3.11,3.183,3.096,31.0,10.0,13.0,54.0,2.0,2.0,0.0,3.0,0.0,23.0,11.0,29.0,39.0,3.0,6.0,29.0,19.0,10.0,3.0,23.0,16.0,2.0,0.725,1.916,0.557,1.0,1.0,0.0,54.826,41.0,41.644,1.0,0.439,0.25,0.25,3.386,3.369,3.289,49.295,3.689,3.115,12.519,1.585,25.966,21.192,3.619,3.75,3.679,43.0,26.0,35.0,104.0,2.0,4.0,0.0,12.0,3.0,22.0,26.0,41.0,67.0,4.0,8.0,38.0,28.0,7.0,6.0,54.0,15.0,0.0,1.644,2.045,0.0,1.0,1.0,0.0,103.431,69.0,68.449,3.0,0.69,0.262,0.262,4.052,4.125,4.058
CAR,2009,CAR,2009021169,CAR,N.J,HOME,20100403,Team Level,all,0.3842,0.4786,0.4713,3600.0,29.391,2.55,2.073,7.441,1.027,16.351,11.559,2.521,2.374,2.348,26.0,15.0,15.0,56.0,0.0,2.0,0.0,6.0,1.0,15.0,17.0,26.0,41.0,3.0,6.0,22.0,36.0,9.0,6.0,30.0,9.0,2.0,0.979,1.016,0.554,0.0,0.0,0.0,50.627,41.0,37.782,5.0,0.443,0.285,0.285,2.707,2.534,2.511,34.375,4.088,2.322,7.579,1.12,17.75,13.141,3.97,4.32,4.192,29.0,17.0,15.0,61.0,4.0,2.0,0.0,5.0,3.0,17.0,15.0,25.0,42.0,3.0,6.0,35.0,34.0,10.0,3.0,33.0,8.0,5.0,1.075,1.004,2.008,2.0,0.0,2.0,66.577,46.0,50.344,2.0,0.509,0.353,0.353,4.243,4.478,4.393
CAR,2010,CAR,2010020124,CAR,WSH,HOME,20101027,Team Level,all,0.3213,0.4545,0.4583,3600.0,26.965,1.845,1.392,5.475,0.911,14.055,14.713,1.819,1.741,1.716,29.0,15.0,16.0,60.0,0.0,0.0,0.0,2.0,2.0,24.0,16.0,29.0,44.0,3.0,6.0,29.0,23.0,6.0,3.0,38.0,5.0,1.0,1.07,0.543,0.231,0.0,0.0,0.0,55.677,44.0,41.031,3.0,0.298,0.0,0.0,1.751,1.656,1.627,36.578,3.898,2.168,7.291,1.485,18.408,15.945,3.762,4.186,4.046,33.0,19.0,20.0,72.0,3.0,2.0,1.0,2.0,0.0,24.0,21.0,30.0,49.0,5.0,10.0,41.0,20.0,5.0,4.0,38.0,11.0,3.0,1.493,1.231,1.173,0.0,0.0,3.0,78.71,52.0,56.527,1.0,0.446,0.383,0.383,3.765,4.035,3.899
CAR,2010,CAR,2010020138,CAR,NYR,AWAY,20101029,Team Level,all,0.5415,0.5115,0.4639,3600.0,33.729,4.81,2.741,7.071,1.035,17.42,11.923,4.56,5.028,4.766,38.0,7.0,22.0,67.0,4.0,7.0,2.0,8.0,0.0,17.0,9.0,34.0,41.0,6.0,12.0,28.0,37.0,9.0,4.0,30.0,10.0,5.0,0.764,1.442,2.604,0.0,1.0,3.0,69.961,45.0,46.982,1.0,0.616,2.625,2.625,2.801,2.987,2.902,38.247,4.073,2.985,8.173,1.2,21.602,13.966,3.856,3.931,3.715,43.0,9.0,12.0,64.0,3.0,2.0,1.0,7.0,4.0,18.0,18.0,40.0,49.0,5.0,10.0,38.0,35.0,10.0,4.0,33.0,18.0,1.0,1.43,2.259,0.384,0.0,3.0,0.0,61.693,52.0,50.412,3.0,0.653,0.524,0.524,4.203,4.038,3.952
CAR,2010,CAR,2010020147,CAR,PIT,HOME,20101030,Team Level,all,0.5847,0.5234,0.5269,3600.0,36.551,4.044,2.51,8.076,1.035,19.411,13.923,3.82,3.791,3.574,33.0,16.0,18.0,67.0,0.0,4.0,0.0,8.0,1.0,25.0,11.0,33.0,49.0,3.0,6.0,16.0,21.0,14.0,8.0,31.0,14.0,4.0,0.968,1.782,1.294,0.0,0.0,0.0,62.007,49.0,45.497,5.0,0.542,1.12,1.12,3.467,3.265,3.091,33.032,2.872,2.25,7.777,1.099,16.951,13.05,2.756,3.167,3.04,31.0,13.0,17.0,61.0,3.0,3.0,0.0,6.0,1.0,11.0,20.0,28.0,41.0,8.0,16.0,36.0,25.0,13.0,3.0,33.0,8.0,3.0,1.007,0.978,0.887,2.0,1.0,0.0,67.653,44.0,48.445,1.0,0.492,0.76,0.76,2.604,2.86,2.794
